,correct,duration,exp_stage,onset,response,rotation,rt,secondary_responses,secondary_rts,stim_file,stim_index,trialnum,subjid,correct_shift,community,community_cross,steps_within_community,steps_since_seen
447,True,1.5,structure_learning,170.119958878,unrot,0,0.821920156479,[],[],images/14.png,2,448,GL,False,0,False,6,21
448,True,1.5,structure_learning,171.625247955,unrot,0,0.601896047592,[],[],images/10.png,3,449,GL,True,0,False,7,5
449,True,1.5,structure_learning,173.130620003,unrot,0,1.04115390778,[],[],images/5.png,1,450,GL,True,0,False,8,4
450,True,1.5,structure_learning,174.6358881,unrot,0,0.7728099823,[],[],images/10.png,3,451,GL,True,0,False,9,2
451,True,1.5,structure_learning,176.141401052,unrot,0,0.822985887527,[],[],images/11.png,4,452,GL,True,0,False,10,5
452,True,1.5,structure_learning,177.646836996,unrot,0,1.26214003563,[],[],images/3.png,5,453,GL,True,1,True,1,34
453,True,1.5,structure_learning,179.152246952,unrot,0,0.866985082626,[],[],images/4.png,6,454,GL,True,1,False,2,38
454,False,1.5,structure_learning,180.657485962,rot,0,1.02155804634,[],[],images/2.png,9,455,GL,True,1,False,3,41
455,True,1.5,structure_learning,182.162977934,unrot,0,0.521837949753,[],[],images/13.png,10,456,GL,False,2,True,1,17
456,True,1.5,structure_learning,183.668421984,unrot,0,0.532377004623,[],[],images/9.png,13,457,GL,True,2,False,2,17
457,True,1.5,structure_learning,185.173738003,unrot,0,0.772989034653,[],[],images/1.png,12,458,GL,True,2,False,3,17
458,True,1.5,structure_learning,186.679107904,unrot,0,0.862976074219,[],[],images/8.png,14,459,GL,True,2,False,4,17
459,True,1.5,structure_learning,188.184686899,unrot,0,0.476446151733,[],[],images/9.png,13,460,GL,True,2,False,5,3
460,True,1.5,structure_learning,189.690214872,unrot,0,0.621849060059,[],[],images/7.png,11,461,GL,True,2,False,6,25
461,True,1.5,structure_learning,191.195542097,unrot,0,0.520040035248,[],[],images/9.png,13,462,GL,True,2,False,7,2
462,True,1.5,structure_learning,192.702075958,unrot,0,0.65803694725,[],[],images/8.png,14,463,GL,True,2,False,8,4
463,False,1.5,structure_learning,194.207545042,unrot,90,0.525553941727,[],[],images/9.png,13,464,GL,True,2,False,9,2
464,True,1.5,structure_learning,195.712642908,unrot,0,0.727503061295,[],[],images/7.png,11,465,GL,False,2,False,10,4
465,True,1.5,structure_learning,197.217916965,unrot,0,0.617623090744,[],[],images/13.png,10,466,GL,True,2,False,11,10
466,True,1.5,structure_learning,198.724293947,rot,90,0.749125957489,[],[],images/2.png,9,467,GL,True,1,True,1,12
467,True,1.5,structure_learning,200.229660988,unrot,0,0.820620059967,[],[],images/4.png,6,468,GL,True,1,False,2,14
468,False,1.5,structure_learning,201.73617506,rot,0,0.920187950134,[],[],images/6.png,8,469,GL,True,1,False,3,52
469,True,1.5,structure_learning,203.241460085,unrot,0,0.619091033936,[],[],images/4.png,6,470,GL,False,1,False,4,2
470,True,1.5,structure_learning,204.746720076,unrot,0,0.621495008469,[],[],images/3.png,5,471,GL,True,1,False,5,18
471,True,1.5,structure_learning,206.252021074,unrot,0,0.679826974869,[],[],images/11.png,4,472,GL,True,0,True,1,20
472,True,1.5,structure_learning,207.75733304,unrot,0,0.611289024353,[],[],images/5.png,1,473,GL,True,0,False,2,23
473,True,1.5,structure_learning,209.262576103,unrot,0,0.518687009811,[],[],images/10.png,3,474,GL,True,0,False,3,23
474,True,1.5,structure_learning,210.767986059,unrot,0,0.791825056076,[],[],images/11.png,4,475,GL,True,0,False,4,3
475,True,1.5,structure_learning,212.273303032,unrot,0,1.04076004028,[],[],images/14.png,2,476,GL,True,0,False,5,28
476,True,1.5,structure_learning,213.778623104,unrot,0,0.892404794693,[],[],images/5.png,1,477,GL,True,0,False,6,4
477,True,1.5,structure_learning,215.284071922,unrot,0,0.799629926682,[],[],images/10.png,3,478,GL,True,0,False,7,4
478,True,1.5,structure_learning,216.789349079,unrot,0,0.723067998886,[],[],images/5.png,1,479,GL,True,0,False,8,2
479,True,1.5,structure_learning,218.29441309,rot,90,0.902361154556,[],[],images/15.png,0,480,GL,True,0,False,9,35
480,True,1.5,structure_learning,219.799496889,unrot,0,0.752263069153,[],[],images/10.png,3,481,GL,True,0,False,10,3
481,True,1.5,structure_learning,221.30488205,unrot,0,0.763153076172,[],[],images/15.png,0,482,GL,True,0,False,11,2
482,True,1.5,structure_learning,222.809860945,unrot,0,0.678152084351,[],[],images/8.png,14,483,GL,True,2,True,1,20
483,True,1.5,structure_learning,224.315239906,unrot,0,0.712342023849,[],[],images/9.png,13,484,GL,True,2,False,2,20
484,True,1.5,structure_learning,225.820444107,unrot,0,0.746724843979,[],[],images/8.png,14,485,GL,True,2,False,3,2
485,True,1.5,structure_learning,227.325867891,unrot,0,0.566776990891,[],[],images/9.png,13,486,GL,True,2,False,4,2
486,True,1.5,structure_learning,228.830977917,unrot,0,0.776397943497,[],[],images/1.png,12,487,GL,True,2,False,5,29
487,True,1.5,structure_learning,230.336215973,unrot,0,0.659873962402,[],[],images/7.png,11,488,GL,True,2,False,6,23
488,False,1.5,structure_learning,231.841782093,rot,0,0.66391992569,[],[],images/9.png,13,489,GL,True,2,False,7,3
489,True,1.5,structure_learning,233.347146988,unrot,0,0.671356916428,[],[],images/13.png,10,490,GL,False,2,False,8,24
490,True,1.5,structure_learning,234.854084015,unrot,0,0.578824043274,[],[],images/1.png,12,491,GL,True,2,False,9,4
491,True,1.5,structure_learning,236.359278917,unrot,0,0.653296947479,[],[],images/13.png,10,492,GL,True,2,False,10,2
492,False,1.5,structure_learning,237.864473104,rot,0,1.11021709442,[],[],images/7.png,11,493,GL,True,2,False,11,5
493,True,1.5,structure_learning,239.369724035,unrot,0,0.7136490345,[],[],images/8.png,14,494,GL,False,2,False,12,9
494,False,1.5,structure_learning,240.87520504,rot,0,1.08328580856,[],[],images/1.png,12,495,GL,True,2,False,13,4
495,True,1.5,structure_learning,242.380579948,unrot,0,0.806110858917,[],[],images/9.png,13,496,GL,False,2,False,14,7
496,True,1.5,structure_learning,243.885883093,unrot,0,0.720812082291,[],[],images/7.png,11,497,GL,True,2,False,15,4
497,True,1.5,structure_learning,245.391180992,unrot,0,0.659604072571,[],[],images/13.png,10,498,GL,True,2,False,16,6
498,True,1.5,structure_learning,246.896396875,unrot,0,1.13917994499,[],[],images/2.png,9,499,GL,True,1,True,1,32
499,True,1.5,structure_learning,248.401663065,rot,90,0.944602012634,[],[],images/13.png,10,500,GL,True,2,True,1,2
500,True,1.5,structure_learning,249.906892061,unrot,0,0.849060058594,[],[],images/9.png,13,501,GL,True,2,False,2,5
501,False,1.5,structure_learning,251.413542986,rot,0,0.90743303299,[],[],images/7.png,11,502,GL,True,2,False,3,5
502,True,1.5,structure_learning,252.920047045,unrot,0,0.686105966568,[],[],images/13.png,10,503,GL,False,2,False,4,3
503,True,1.5,structure_learning,254.425256968,unrot,0,0.831782102585,[],[],images/1.png,12,504,GL,True,2,False,5,9
504,False,1.5,structure_learning,255.930571079,rot,0,1.40790009499,[],[],images/7.png,11,505,GL,True,2,False,6,3
505,True,1.5,structure_learning,257.435852051,unrot,0,0.693927049637,[],[],images/9.png,13,506,GL,False,2,False,7,5
506,True,1.5,structure_learning,258.941067934,unrot,0,0.681021928787,[],[],images/8.png,14,507,GL,True,2,False,8,13
507,True,1.5,structure_learning,260.446224928,unrot,0,0.866189956665,[],[],images/9.png,13,508,GL,True,2,False,9,2
508,True,1.5,structure_learning,261.951544046,unrot,0,0.813285112381,[],[],images/1.png,12,509,GL,True,2,False,10,5
509,True,1.5,structure_learning,263.456705093,unrot,0,1.30874490738,[],[],images/7.png,11,510,GL,True,2,False,11,5
510,True,1.5,structure_learning,264.96193409,rot,90,1.02540588379,[],[],images/8.png,14,511,GL,True,2,False,12,4
511,False,1.5,structure_learning,266.468528986,unrot,90,0.69295501709,[],[],images/1.png,12,512,GL,True,2,False,13,3
512,False,1.5,structure_learning,267.973831892,rot,0,0.832161903381,[],[],images/7.png,11,513,GL,False,2,False,14,3
513,True,1.5,structure_learning,269.478991032,unrot,0,0.555382013321,[],[],images/9.png,13,514,GL,False,2,False,15,6
514,True,1.5,structure_learning,270.984404087,unrot,0,0.637449979782,[],[],images/13.png,10,515,GL,True,2,False,16,12
515,True,1.5,structure_learning,272.489553928,unrot,0,0.775366067886,[],[],images/9.png,13,516,GL,True,2,False,17,2
516,True,1.5,structure_learning,273.99473691,unrot,0,0.753900051117,[],[],images/1.png,12,517,GL,True,2,False,18,5
517,True,1.5,structure_learning,275.500581026,unrot,0,0.565921068192,[],[],images/8.png,14,518,GL,True,2,False,19,7
518,True,1.5,structure_learning,277.005872011,rot,90,1.03908610344,[],[],images/7.png,11,519,GL,True,2,False,20,6
519,True,1.5,structure_learning,278.511202097,unrot,0,0.674522161484,[],[],images/13.png,10,520,GL,True,2,False,21,5
520,True,1.5,structure_learning,280.016547918,unrot,0,0.780738115311,[],[],images/9.png,13,521,GL,True,2,False,22,5
521,True,1.5,structure_learning,281.521816015,unrot,0,0.656266927719,[],[],images/13.png,10,522,GL,True,2,False,23,2
522,True,1.5,structure_learning,283.027115107,unrot,0,1.04863905907,[],[],images/1.png,12,523,GL,True,2,False,24,6
523,False,1.5,structure_learning,284.532368898,unrot,90,1.03560805321,[],[],images/7.png,11,524,GL,True,2,False,25,5
524,True,1.5,structure_learning,286.037549019,unrot,0,0.680443048477,[],[],images/8.png,14,525,GL,False,2,False,26,7
525,True,1.5,structure_learning,287.543118,unrot,0,0.579396009445,[],[],images/9.png,13,526,GL,True,2,False,27,5
526,True,1.5,structure_learning,289.048465014,rot,90,0.591578960419,[],[],images/13.png,10,527,GL,True,2,False,28,5
527,True,1.5,structure_learning,290.553561926,unrot,0,0.592430114746,[],[],images/9.png,13,528,GL,True,2,False,29,2
528,True,1.5,structure_learning,292.058894873,unrot,0,0.610936164856,[],[],images/13.png,10,529,GL,True,2,False,30,2
529,True,1.5,structure_learning,293.564152956,unrot,0,0.748926877975,[],[],images/1.png,12,530,GL,True,2,False,31,7
530,True,1.5,structure_learning,295.069243908,unrot,0,0.688249111176,[],[],images/8.png,14,531,GL,True,2,False,32,6
531,True,1.5,structure_learning,296.574673891,unrot,0,0.88924908638,[],[],images/15.png,0,532,GL,True,0,True,1,50
532,True,1.5,structure_learning,298.079830885,unrot,0,0.660928010941,[],[],images/10.png,3,533,GL,True,0,False,2,52
533,False,1.5,structure_learning,299.585465908,rot,0,1.02127695084,[],[],images/14.png,2,534,GL,True,0,False,3,58
534,False,1.5,structure_learning,301.091820955,unrot,90,0.488584041595,['left'],[1.1395280361175537],images/5.png,1,535,GL,False,0,False,4,56
535,True,1.5,structure_learning,302.598330975,unrot,0,0.53658413887,[],[],images/11.png,4,536,GL,False,0,False,5,61
536,False,1.5,structure_learning,304.103660107,unrot,90,0.769175052643,[],[],images/3.png,5,537,GL,True,1,True,1,66
537,True,1.5,structure_learning,305.609159946,unrot,0,0.635881900787,[],[],images/11.png,4,538,GL,False,0,True,1,2
538,True,1.5,structure_learning,307.114749908,unrot,0,0.551259994507,[],[],images/10.png,3,539,GL,True,0,False,2,6
539,False,1.5,structure_learning,308.619997978,unrot,90,0.648869037628,[],[],images/14.png,2,540,GL,True,0,False,3,6
540,True,1.5,structure_learning,310.125504971,unrot,0,0.865812063217,[],[],images/15.png,0,541,GL,False,0,False,4,9
541,True,1.5,structure_learning,311.630716085,unrot,0,0.64586186409,[],[],images/8.png,14,542,GL,True,2,True,1,11
542,True,1.5,structure_learning,313.136086941,rot,90,0.705552101135,[],[],images/15.png,0,543,GL,True,0,True,1,2
543,True,1.5,structure_learning,314.641196966,rot,90,0.851378917694,[],[],images/8.png,14,544,GL,True,2,True,1,2
544,True,1.5,structure_learning,316.146584988,unrot,0,0.908192873001,[],[],images/1.png,12,545,GL,True,2,False,2,15
545,True,1.5,structure_learning,317.651812077,unrot,0,0.807153224945,[],[],images/8.png,14,546,GL,True,2,False,3,2
546,True,1.5,structure_learning,319.157293081,unrot,0,0.675505876541,[],[],images/9.png,13,547,GL,True,2,False,4,19
547,True,1.5,structure_learning,320.662492037,unrot,0,0.637564897537,[],[],images/1.png,12,548,GL,True,2,False,5,3
548,True,1.5,structure_learning,322.167813063,unrot,0,0.695483207703,[],[],images/8.png,14,549,GL,True,2,False,6,3
549,True,1.5,structure_learning,323.673110008,unrot,0,0.801372051239,[],[],images/15.png,0,550,GL,True,0,True,1,7
550,True,1.5,structure_learning,325.178303003,unrot,0,0.724848985672,[],[],images/8.png,14,551,GL,True,2,True,1,2
551,False,1.5,structure_learning,326.683605909,unrot,90,0.72745513916,[],[],images/1.png,12,552,GL,True,2,False,2,4
552,True,1.5,structure_learning,328.188833952,unrot,0,0.539454936981,[],[],images/9.png,13,553,GL,False,2,False,3,6
553,True,1.5,structure_learning,329.694060087,unrot,0,0.669226169586,[],[],images/13.png,10,554,GL,True,2,False,4,25
554,True,1.5,structure_learning,331.199356079,unrot,0,0.520572900772,[],[],images/9.png,13,555,GL,True,2,False,5,2
555,True,1.5,structure_learning,332.704787016,unrot,0,0.665865898132,[],[],images/8.png,14,556,GL,True,2,False,6,5
556,True,1.5,structure_learning,334.210263014,unrot,0,1.05785703659,[],[],images/15.png,0,557,GL,True,0,True,1,7
557,True,1.5,structure_learning,335.715333939,unrot,0,0.607637166977,[],[],images/8.png,14,558,GL,True,2,True,1,2
558,True,1.5,structure_learning,337.220732927,unrot,0,0.506755113602,[],[],images/9.png,13,559,GL,True,2,False,2,4
559,True,1.5,structure_learning,338.725920916,unrot,0,0.970220088959,[],[],images/7.png,11,560,GL,True,2,False,3,36
560,True,1.5,structure_learning,340.231009007,unrot,0,0.638700962067,[],[],images/8.png,14,561,GL,True,2,False,4,3
561,True,1.5,structure_learning,341.736353874,unrot,0,0.856284856796,[],[],images/1.png,12,562,GL,True,2,False,5,10
562,False,1.5,structure_learning,343.241666079,rot,0,1.06741094589,[],[],images/7.png,11,563,GL,True,2,False,6,3
563,True,1.5,structure_learning,344.746803999,rot,90,0.903215885162,[],[],images/1.png,12,564,GL,False,2,False,7,2
564,True,1.5,structure_learning,346.252119064,unrot,0,0.626132011414,[],[],images/9.png,13,565,GL,True,2,False,8,6
565,True,1.5,structure_learning,347.757462978,unrot,0,0.612847089767,[],[],images/8.png,14,566,GL,True,2,False,9,5
566,True,1.5,structure_learning,349.262736082,rot,90,0.998742103577,[],[],images/7.png,11,567,GL,True,2,False,10,4
567,False,1.5,structure_learning,350.767819881,rot,0,0.84286904335,[],[],images/1.png,12,568,GL,True,2,False,11,4
568,False,1.5,structure_learning,352.273108959,unrot,90,0.462820053101,[],[],images/9.png,13,569,GL,False,2,False,12,4
569,True,1.5,structure_learning,353.778341055,unrot,0,0.0762701034546,[],[],images/1.png,12,570,GL,False,2,False,13,2
570,True,1.5,structure_learning,355.283631086,unrot,0,0.729249954224,[],[],images/8.png,14,571,GL,True,2,False,14,5
571,True,1.5,structure_learning,356.790119886,rot,90,1.36087417603,[],[],images/15.png,0,572,GL,True,0,True,1,15
572,True,1.5,structure_learning,358.295274973,unrot,0,0.78975892067,[],[],images/5.png,1,573,GL,True,0,False,2,38
573,True,1.5,structure_learning,359.800601959,unrot,0,0.808372974396,[],[],images/15.png,0,574,GL,True,0,False,3,2
574,True,1.5,structure_learning,361.305762053,rot,90,0.867616891861,[],[],images/8.png,14,575,GL,True,2,True,1,4
575,True,1.5,structure_learning,362.811022997,unrot,0,0.876804113388,[],[],images/15.png,0,576,GL,True,0,True,1,2
576,True,1.5,structure_learning,364.316236973,unrot,0,0.791653156281,[],[],images/10.png,3,577,GL,True,0,False,2,38
577,True,1.5,structure_learning,365.821702957,unrot,0,0.770122051239,[],[],images/5.png,1,578,GL,True,0,False,3,5
578,True,1.5,structure_learning,367.327013969,unrot,0,1.08240699768,[],[],images/14.png,2,579,GL,True,0,False,4,39
579,True,1.5,structure_learning,368.832247972,unrot,0,0.592265844345,[],[],images/10.png,3,580,GL,True,0,False,5,3
580,False,1.5,structure_learning,370.337790012,rot,0,0.683794975281,[],[],images/14.png,2,581,GL,True,0,False,6,2
581,True,1.5,structure_learning,371.842941046,unrot,0,0.532351016998,[],[],images/10.png,3,582,GL,False,0,False,7,2
582,True,1.5,structure_learning,373.349551916,rot,90,0.98964381218,[],[],images/15.png,0,583,GL,True,0,False,8,7
583,True,1.5,structure_learning,374.854780912,unrot,0,0.697160005569,[],[],images/8.png,14,584,GL,True,2,True,1,9
584,True,1.5,structure_learning,376.35995388,unrot,0,0.944530010223,[],[],images/1.png,12,585,GL,True,2,False,2,15
585,False,1.5,structure_learning,377.866916895,unrot,90,0.645140171051,[],[],images/9.png,13,586,GL,True,2,False,3,17
586,True,1.5,structure_learning,379.372282982,unrot,0,0.735077142715,[],[],images/1.png,12,587,GL,False,2,False,4,2
587,True,1.5,structure_learning,380.877512932,rot,90,0.857833862305,[],[],images/8.png,14,588,GL,True,2,False,5,4
588,True,1.5,structure_learning,382.382889032,unrot,0,0.875107049942,[],[],images/7.png,11,589,GL,True,2,False,6,22
589,False,1.5,structure_learning,383.887981892,unrot,90,1.02811002731,[],[],images/1.png,12,590,GL,True,2,False,7,3
590,False,1.5,structure_learning,385.393290997,rot,0,1.49258708954,[],[],images/7.png,11,591,GL,False,2,False,8,2
591,True,1.5,structure_learning,386.898554087,unrot,0,0.794243097305,[],[],images/8.png,14,592,GL,False,2,False,9,4
592,False,1.5,structure_learning,388.403903008,rot,0,0.821085929871,[],[],images/1.png,12,593,GL,True,2,False,10,3
593,True,1.5,structure_learning,389.91022706,unrot,0,1.03653001785,[],[],images/7.png,11,594,GL,False,2,False,11,3
594,True,1.5,structure_learning,391.415683985,unrot,0,0.562434196472,[],[],images/13.png,10,595,GL,True,2,False,12,41
595,True,1.5,structure_learning,392.921037912,unrot,0,0.461104869843,[],[],images/9.png,13,596,GL,True,2,False,13,10
596,True,1.5,structure_learning,394.426256895,rot,90,0.910182952881,[],[],images/13.png,10,597,GL,True,2,False,14,2
597,True,1.5,structure_learning,395.931516886,unrot,0,0.529595136642,[],[],images/9.png,13,598,GL,True,2,False,15,2
598,True,1.5,structure_learning,397.437022924,unrot,0,0.794637918472,[],[],images/1.png,12,599,GL,True,2,False,16,6
599,True,1.5,structure_learning,398.942315102,unrot,0,0.630203962326,[],[],images/7.png,11,600,GL,True,2,False,17,6
600,True,1.5,structure_learning,400.447597027,unrot,0,0.950733184814,[],[],images/1.png,12,601,GL,True,2,False,18,2
601,True,1.5,structure_learning,401.952940941,unrot,0,0.524465084076,[],[],images/9.png,13,602,GL,True,2,False,19,4
602,True,1.5,structure_learning,403.458282948,unrot,0,0.701929092407,[],[],images/13.png,10,603,GL,True,2,False,20,6
603,True,1.5,structure_learning,404.963690996,unrot,0,0.815470933914,[],[],images/2.png,9,604,GL,True,1,True,1,105
604,True,1.5,structure_learning,406.469203949,unrot,0,1.08687782288,[],[],images/6.png,8,605,GL,True,1,False,2,136
605,False,1.5,structure_learning,407.975900888,unrot,90,1.01790094376,[],[],images/3.png,5,606,GL,True,1,False,3,69
606,False,1.5,structure_learning,409.481321096,unrot,90,1.32972288132,[],[],images/11.png,4,607,GL,False,0,True,1,69
607,False,1.5,structure_learning,410.986802101,unrot,90,1.07635307312,[],[],images/3.png,5,608,GL,False,1,True,1,2
608,False,1.5,structure_learning,412.493426085,unrot,90,0.816507101059,[],[],images/11.png,4,609,GL,False,0,True,1,2
609,True,1.5,structure_learning,413.998884916,unrot,0,0.707800149918,[],[],images/5.png,1,610,GL,False,0,False,2,32
610,True,1.5,structure_learning,415.504072905,unrot,0,0.718336105347,[],[],images/11.png,4,611,GL,True,0,False,3,2
611,False,1.5,structure_learning,417.00959897,unrot,90,0.839884996414,[],[],images/3.png,5,612,GL,True,1,True,1,4
612,True,1.5,structure_learning,418.515031099,rot,90,1.48729395866,[],[],images/12.png,7,613,GL,False,1,False,2,195
613,True,1.5,structure_learning,420.020303011,unrot,0,1.21787500381,[],[],images/2.png,9,614,GL,True,1,False,3,10
614,True,1.5,structure_learning,421.525747061,unrot,0,0.759474039078,[],[],images/4.png,6,615,GL,True,1,False,4,145
615,False,1.5,structure_learning,423.030911922,rot,0,0.842845916748,[],[],images/3.png,5,616,GL,True,1,False,5,4
616,True,1.5,structure_learning,424.536199093,unrot,0,0.621490955353,[],[],images/11.png,4,617,GL,False,0,True,1,6
617,False,1.5,structure_learning,426.041529894,rot,0,0.957585096359,[],[],images/3.png,5,618,GL,True,1,True,1,2
618,False,1.5,structure_learning,427.547797918,rot,0,1.10282278061,[],[],images/6.png,8,619,GL,False,1,False,2,14
619,True,1.5,structure_learning,429.053296089,unrot,0,0.912698984146,[],[],images/2.png,9,620,GL,False,1,False,3,6
620,True,1.5,structure_learning,430.558480978,unrot,0,0.613943099976,[],[],images/4.png,6,621,GL,True,1,False,4,6
621,False,1.5,structure_learning,432.063611984,rot,0,0.800405979156,[],[],images/3.png,5,622,GL,True,1,False,5,4
622,True,1.5,structure_learning,433.568983078,unrot,0,0.618452787399,[],[],images/4.png,6,623,GL,False,1,False,6,2
623,True,1.5,structure_learning,435.074132919,unrot,0,1.00185585022,[],[],images/3.png,5,624,GL,True,1,False,7,2
624,True,1.5,structure_learning,436.579428911,rot,90,1.10168194771,[],[],images/12.png,7,625,GL,True,1,False,8,12
625,True,1.5,structure_learning,438.084660053,unrot,0,1.02277779579,[],[],images/3.png,5,626,GL,True,1,False,9,2
626,False,1.5,structure_learning,439.590023041,rot,0,0.756127119064,[],[],images/12.png,7,627,GL,True,1,False,10,2
627,True,1.5,structure_learning,441.095423937,unrot,0,0.812902927399,[],[],images/2.png,9,628,GL,False,1,False,11,8
628,True,1.5,structure_learning,442.600754976,unrot,0,0.775540113449,[],[],images/12.png,7,629,GL,True,1,False,12,2
629,True,1.5,structure_learning,444.106067896,unrot,0,0.690726995468,[],[],images/4.png,6,630,GL,True,1,False,13,7
630,True,1.5,structure_learning,445.611424923,unrot,0,0.55019402504,[],[],images/12.png,7,631,GL,True,1,False,14,2
631,True,1.5,structure_learning,447.116640091,unrot,0,0.783081054688,[],[],images/2.png,9,632,GL,True,1,False,15,4
632,True,1.5,structure_learning,448.621949911,unrot,0,0.555130004883,[],[],images/13.png,10,633,GL,True,2,True,1,30
633,True,1.5,structure_learning,450.12708497,unrot,0,0.875469923019,[],[],images/7.png,11,634,GL,True,2,False,2,34
634,True,1.5,structure_learning,451.632487059,unrot,0,0.590864896774,[],[],images/13.png,10,635,GL,True,2,False,3,2
635,True,1.5,structure_learning,453.138529062,unrot,0,0.831813097,[],[],images/1.png,12,636,GL,True,2,False,4,35
636,True,1.5,structure_learning,454.643743038,unrot,0,0.611242055893,[],[],images/8.png,14,637,GL,True,2,False,5,45
637,True,1.5,structure_learning,456.149389982,unrot,0,0.502611160278,[],[],images/9.png,13,638,GL,True,2,False,6,36
638,True,1.5,structure_learning,457.654524088,unrot,0,0.711766004562,[],[],images/1.png,12,639,GL,True,2,False,7,3
639,True,1.5,structure_learning,459.159842968,unrot,0,0.51503610611,[],[],images/9.png,13,640,GL,True,2,False,8,2
640,True,1.5,structure_learning,460.665206909,rot,90,0.677717924118,[],[],images/8.png,14,641,GL,True,2,False,9,4
641,True,1.5,structure_learning,462.170480013,unrot,0,0.869482040405,[],[],images/15.png,0,642,GL,True,0,True,1,59
642,True,1.5,structure_learning,463.67553997,rot,90,0.913053035736,[],[],images/5.png,1,643,GL,True,0,False,2,33
643,False,1.5,structure_learning,465.180888891,rot,0,1.07478690147,[],[],images/15.png,0,644,GL,True,0,False,3,2
644,True,1.5,structure_learning,466.685852051,unrot,0,0.694219112396,[],[],images/5.png,1,645,GL,False,0,False,4,2
645,True,1.5,structure_learning,468.190953016,unrot,0,0.784312963486,[],[],images/14.png,2,646,GL,True,0,False,5,65
646,True,1.5,structure_learning,469.695906878,unrot,0,0.858203887939,[],[],images/5.png,1,647,GL,True,0,False,6,2
647,True,1.5,structure_learning,471.200996876,unrot,0,0.557343006134,[],[],images/10.png,3,648,GL,True,0,False,7,66
648,True,1.5,structure_learning,472.70750308,rot,90,0.879098176956,[],[],images/5.png,1,649,GL,True,0,False,8,2
649,True,1.5,structure_learning,474.212819099,unrot,0,0.546329021454,[],[],images/10.png,3,650,GL,True,0,False,9,2
650,True,1.5,structure_learning,475.717856884,unrot,0,0.748028993607,[],[],images/5.png,1,651,GL,True,0,False,10,2
651,True,1.5,structure_learning,477.222915888,unrot,0,0.662842988968,[],[],images/11.png,4,652,GL,True,0,False,11,35
652,True,1.5,structure_learning,478.728317976,unrot,0,0.570096969604,[],[],images/10.png,3,653,GL,True,0,False,12,3
653,True,1.5,structure_learning,480.233666897,unrot,0,0.714067935944,[],[],images/14.png,2,654,GL,True,0,False,13,8
654,True,1.5,structure_learning,481.740232944,unrot,0,0.843296051025,[],[],images/11.png,4,655,GL,True,0,False,14,3
655,True,1.5,structure_learning,483.245883942,unrot,0,0.996789932251,[],[],images/5.png,1,656,GL,True,0,False,15,5
656,True,1.5,structure_learning,484.750927925,rot,90,0.920898914337,[],[],images/11.png,4,657,GL,True,0,False,16,2
657,True,1.5,structure_learning,486.256213903,unrot,0,0.620064020157,[],[],images/10.png,3,658,GL,True,0,False,17,5
658,True,1.5,structure_learning,487.761610985,unrot,0,0.702028036118,[],[],images/14.png,2,659,GL,True,0,False,18,5
659,False,1.5,structure_learning,489.266721964,unrot,90,0.50572013855,[],[],images/10.png,3,660,GL,True,0,False,19,2
660,True,1.5,structure_learning,490.771966934,unrot,0,0.857522964478,[],[],images/11.png,4,661,GL,False,0,False,20,4
661,True,1.5,structure_learning,492.277354002,unrot,0,0.756263017654,[],[],images/5.png,1,662,GL,True,0,False,21,6
662,True,1.5,structure_learning,493.782492876,unrot,0,0.711420059204,[],[],images/15.png,0,663,GL,True,0,False,22,19
663,True,1.5,structure_learning,495.287476063,unrot,0,0.745606899261,[],[],images/8.png,14,664,GL,True,2,True,1,23
664,False,1.5,structure_learning,496.792676926,unrot,90,0.740341901779,[],[],images/7.png,11,665,GL,True,2,False,2,31
665,True,1.5,structure_learning,498.297821999,unrot,0,0.520407915115,[],[],images/13.png,10,666,GL,False,2,False,3,31
666,True,1.5,structure_learning,499.802867889,unrot,0,1.15097498894,[],[],images/1.png,12,667,GL,True,2,False,4,28
667,True,1.5,structure_learning,6.91413879395e-05,unrot,0,0.722299098969,[],[],images/9.png,13,668,GL,True,2,False,5,28
668,True,1.5,structure_learning,1.50901007652,unrot,0,0.509371042252,[],[],images/13.png,10,669,GL,True,2,False,6,3
669,True,1.5,structure_learning,3.01575112343,unrot,0,0.462799072266,[],[],images/9.png,13,670,GL,True,2,False,7,2
670,True,1.5,structure_learning,4.5217461586,unrot,0,1.09355998039,[],[],images/7.png,11,671,GL,True,2,False,8,6
671,True,1.5,structure_learning,6.02696609497,rot,90,0.834954023361,[],[],images/13.png,10,672,GL,True,2,False,9,3
672,False,1.5,structure_learning,7.53236103058,unrot,90,0.828541994095,[],[],images/1.png,12,673,GL,True,2,False,10,6
673,True,1.5,structure_learning,9.0374250412,unrot,0,0.624709844589,[],[],images/9.png,13,674,GL,False,2,False,11,4
674,True,1.5,structure_learning,10.5428760052,rot,90,0.716302871704,[],[],images/13.png,10,675,GL,True,2,False,12,3
675,True,1.5,structure_learning,12.0479500294,unrot,0,0.543035984039,[],[],images/9.png,13,676,GL,True,2,False,13,2
676,True,1.5,structure_learning,13.553301096,rot,90,0.721888065338,[],[],images/13.png,10,677,GL,True,2,False,14,2
677,False,1.5,structure_learning,15.0585811138,rot,0,0.827968120575,[],[],images/7.png,11,678,GL,True,2,False,15,7
678,True,1.5,structure_learning,16.5636680126,unrot,0,0.789473056793,[],[],images/13.png,10,679,GL,False,2,False,16,2
